API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Jul 20 21:41:45 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 02:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:50:00.0000 TDB
Step-size       : 20 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260720.p261016
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUL-20. PREDICTS-> 2026-OCT-15
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461135.986111111, A.D. 2026-Apr-05 11:40:00.0000, -2.377778869576047E+05, -2.829652334546428E+05, -1.609907950682518E+05,  7.744653244044594E-01, -5.348350584528325E-01, -2.574263282747241E-01,
2461136.000000000, A.D. 2026-Apr-05 12:00:00.0000, -2.368474948363660E+05, -2.836057784735719E+05, -1.612989906740955E+05,  7.761870174225137E-01, -5.327392435350873E-01, -2.562326697077357E-01,
2461136.013888889, A.D. 2026-Apr-05 12:20:00.0000, -2.359150409824178E+05, -2.842438058917501E+05, -1.616057526493373E+05,  7.779015438744317E-01, -5.306390601752855E-01, -2.550369456079030E-01,
2461136.027777778, A.D. 2026-Apr-05 12:40:00.0000, -2.349805340017939E+05, -2.848793104777531E+05, -1.619110785213489E+05,  7.796088935116270E-01, -5.285345262169259E-01, -2.538391659941737E-01,
2461136.041666667, A.D. 2026-Apr-05 13:00:00.0000, -2.340439825127950E+05, -2.855122870215704E+05, -1.622149658295253E+05,  7.813090561377778E-01, -5.264256595075818E-01, -2.526393408855959E-01,
2461136.055555556, A.D. 2026-Apr-05 13:20:00.0000, -2.331053951459261E+05, -2.861427303346114E+05, -1.625174121252841E+05,  7.830020216086564E-01, -5.243124778987993E-01, -2.514374803012697E-01,
2461136.069444444, A.D. 2026-Apr-05 13:40:00.0000, -2.321647805438340E+05, -2.867706352497098E+05, -1.628184149720657E+05,  7.846877798319625E-01, -5.221949992459963E-01, -2.502335942602992E-01,
2461136.083333333, A.D. 2026-Apr-05 14:00:00.0000, -2.312221473612453E+05, -2.873959966211278E+05, -1.631179719453338E+05,  7.863663207671531E-01, -5.200732414083641E-01, -2.490276927817452E-01,
2461136.097222222, A.D. 2026-Apr-05 14:20:00.0000, -2.302775042649043E+05, -2.880188093245610E+05, -1.634160806325745E+05,  7.880376344252732E-01, -5.179472222487695E-01, -2.478197858845795E-01,
2461136.111111111, A.D. 2026-Apr-05 14:40:00.0000, -2.293308599335111E+05, -2.886390682571427E+05, -1.637127386332969E+05,  7.897017108687884E-01, -5.158169596336589E-01, -2.466098835876389E-01,
2461136.125000000, A.D. 2026-Apr-05 15:00:00.0000, -2.283822230576602E+05, -2.892567683374475E+05, -1.640079435590324E+05,  7.913585402114128E-01, -5.136824714329629E-01, -2.453979959095804E-01,
2461136.138888889, A.D. 2026-Apr-05 15:20:00.0000, -2.274316023397789E+05, -2.898719045054968E+05, -1.643016930333348E+05,  7.930081126179427E-01, -5.115437755200030E-01, -2.441841328688374E-01,
2461136.152777778, A.D. 2026-Apr-05 15:40:00.0000, -2.264790064940660E+05, -2.904844717227612E+05, -1.645939846917798E+05,  7.946504183040851E-01, -5.094008897713999E-01, -2.429683044835762E-01,
2461136.166666667, A.D. 2026-Apr-05 16:00:00.0000, -2.255244442464313E+05, -2.910944649721658E+05, -1.648848161819647E+05,  7.962854475362890E-01, -5.072538320669823E-01, -2.417505207716532E-01,
2461136.180555556, A.D. 2026-Apr-05 16:20:00.0000, -2.245679243344344E+05, -2.917018792580928E+05, -1.651741851635081E+05,  7.979131906315763E-01, -5.051026202896971E-01, -2.405307917505732E-01,
2461136.194444444, A.D. 2026-Apr-05 16:40:00.0000, -2.236094555072240E+05, -2.923067096063863E+05, -1.654620893080493E+05,  7.995336379573708E-01, -5.029472723255225E-01, -2.393091274374483E-01,
2461136.208333333, A.D. 2026-Apr-05 17:00:00.0000, -2.226490465254781E+05, -2.929089510643549E+05, -1.657485262992478E+05,  8.011467799313305E-01, -5.007878060633799E-01, -2.380855378489578E-01,
2461136.222222222, A.D. 2026-Apr-05 17:20:00.0000, -2.216867061613431E+05, -2.935085987007759E+05, -1.660334938327831E+05,  8.027526070211762E-01, -4.986242393950500E-01, -2.368600330013075E-01,
2461136.236111111, A.D. 2026-Apr-05 17:40:00.0000, -2.207224431983745E+05, -2.941056476058983E+05, -1.663169896163536E+05,  8.043511097445234E-01, -4.964565902150876E-01, -2.356326229101920E-01,
2461136.250000000, A.D. 2026-Apr-05 18:00:00.0000, -2.197562664314766E+05, -2.947000928914463E+05, -1.665990113696762E+05,  8.059422786687107E-01, -4.942848764207400E-01, -2.344033175907559E-01,
2461136.263888889, A.D. 2026-Apr-05 18:20:00.0000, -2.187881846668432E+05, -2.952919296906222E+05, -1.668795568244859E+05,  8.075261044106321E-01, -4.921091159118651E-01, -2.331721270575562E-01,
2461136.277777778, A.D. 2026-Apr-05 18:40:00.0000, -2.178182067218981E+05, -2.958811531581099E+05, -1.671586237245345E+05,  8.091025776365666E-01, -4.899293265908515E-01, -2.319390613245259E-01,
2461136.291666667, A.D. 2026-Apr-05 19:00:00.0000, -2.168463414252363E+05, -2.964677584700774E+05, -1.674362098255901E+05,  8.106716890620074E-01, -4.877455263625406E-01, -2.307041304049378E-01,
2461136.305555556, A.D. 2026-Apr-05 19:20:00.0000, -2.158725976165643E+05, -2.970517408241799E+05, -1.677123128954367E+05,  8.122334294514949E-01, -4.855577331341490E-01, -2.294673443113692E-01,
2461136.319444444, A.D. 2026-Apr-05 19:40:00.0000, -2.148969841466424E+05, -2.976330954395630E+05, -1.679869307138726E+05,  8.137877896184444E-01, -4.833659648151928E-01, -2.282287130556676E-01,
2461136.333333333, A.D. 2026-Apr-05 20:00:00.0000, -2.139195098772249E+05, -2.982118175568648E+05, -1.682600610727099E+05,  8.153347604249784E-01, -4.811702393174128E-01, -2.269882466489165E-01,
2461136.347222222, A.D. 2026-Apr-05 20:20:00.0000, -2.129401836810029E+05, -2.987879024382188E+05, -1.685317017757737E+05,  8.168743327817564E-01, -4.789705745547020E-01, -2.257459551014024E-01,
2461136.361111111, A.D. 2026-Apr-05 20:40:00.0000, -2.119590144415456E+05, -2.993613453672565E+05, -1.688018506389008E+05,  8.184064976478057E-01, -4.767669884430338E-01, -2.245018484225828E-01,
2461136.375000000, A.D. 2026-Apr-05 21:00:00.0000, -2.109760110532422E+05, -2.999321416491097E+05, -1.690705054899388E+05,  8.199312460303522E-01, -4.745594989003905E-01, -2.232559366210540E-01,
2461136.388888889, A.D. 2026-Apr-05 21:20:00.0000, -2.099911824212447E+05, -3.005002866104130E+05, -1.693376641687453E+05,  8.214485689846510E-01, -4.723481238466961E-01, -2.220082297045205E-01,
2461136.402777778, A.D. 2026-Apr-05 21:40:00.0000, -2.090045374614098E+05, -3.010657755993060E+05, -1.696033245271864E+05,  8.229584576138180E-01, -4.701328812037469E-01, -2.207587376797647E-01,
2461136.416666667, A.D. 2026-Apr-05 22:00:00.0000, -2.080160851002419E+05, -3.016286039854357E+05, -1.698674844291358E+05,  8.244609030686599E-01, -4.679137888951463E-01, -2.195074705526173E-01,
2461136.430555556, A.D. 2026-Apr-05 22:20:00.0000, -2.070258342748360E+05, -3.021887671599583E+05, -1.701301417504737E+05,  8.259558965475061E-01, -4.656908648462392E-01, -2.182544383279288E-01,
2461136.444444444, A.D. 2026-Apr-05 22:40:00.0000, -2.060337939328206E+05, -3.027462605355413E+05, -1.703912943790854E+05,  8.274434292960396E-01, -4.634641269840487E-01, -2.169996510095411E-01,
2461136.458333333, A.D. 2026-Apr-05 23:00:00.0000, -2.050399730323011E+05, -3.033010795463661E+05, -1.706509402148602E+05,  8.289234926071293E-01, -4.612335932372130E-01, -2.157431186002605E-01,
2461136.472222222, A.D. 2026-Apr-05 23:20:00.0000, -2.040443805418032E+05, -3.038532196481288E+05, -1.709090771696903E+05,  8.303960778206596E-01, -4.589992815359255E-01, -2.144848511018308E-01,
2461136.486111111, A.D. 2026-Apr-05 23:40:00.0000, -2.030470254402165E+05, -3.044026763180431E+05, -1.711657031674692E+05,  8.318611763233654E-01, -4.567612098118744E-01, -2.132248585149073E-01,
2461136.500000000, A.D. 2026-Apr-06 00:00:00.0000, -2.020479167167387E+05, -3.049494450548415E+05, -1.714208161440906E+05,  8.333187795486602E-01, -4.545193959981848E-01, -2.119631508390323E-01,
2461136.513888889, A.D. 2026-Apr-06 00:20:00.0000, -2.010470633708194E+05, -3.054935213787768E+05, -1.716744140474467E+05,  8.347688789763865E-01, -4.522738580293215E-01, -2.106997380725910E-01,
2461136.527777778, A.D. 2026-Apr-06 00:40:00.0000, -2.000444744121045E+05, -3.060349008316241E+05, -1.719264948374275E+05,  8.362114661328740E-01, -4.500246138411119E-01, -2.094346302128228E-01,
2461136.541666667, A.D. 2026-Apr-06 01:00:00.0000, -1.990401588603806E+05, -3.065735789766825E+05, -1.721770564859186E+05,  8.376465325905668E-01, -4.477716813706523E-01, -2.081678372557839E-01,
2461136.555555556, A.D. 2026-Apr-06 01:20:00.0000, -1.980341257455198E+05, -3.071095513987761E+05, -1.724260969768004E+05,  8.390740699679187E-01, -4.455150785562547E-01, -2.068993691963227E-01,
2461136.569444444, A.D. 2026-Apr-06 01:40:00.0000, -1.970263841074246E+05, -3.076428137042557E+05, -1.726736143059463E+05,  8.404940699292256E-01, -4.432548233373952E-01, -2.056292360280584E-01,
2461136.583333333, A.D. 2026-Apr-06 02:00:00.0000, -1.960169429959727E+05, -3.081733615210002E+05, -1.729196064812212E+05,  8.419065241844600E-01, -4.409909336546642E-01, -2.043574477433595E-01,
2461136.597222222, A.D. 2026-Apr-06 02:20:00.0000, -1.950058114709627E+05, -3.087011904984180E+05, -1.731640715224802E+05,  8.433114244891028E-01, -4.387234274497164E-01, -2.030840143333242E-01,
2461136.611111111, A.D. 2026-Apr-06 02:40:00.0000, -1.939929986020594E+05, -3.092262963074478E+05, -1.734070074615670E+05,  8.447087626439773E-01, -4.364523226652242E-01, -2.018089457877605E-01,
2461136.625000000, A.D. 2026-Apr-06 03:00:00.0000, -1.929785134687393E+05, -3.097486746405602E+05, -1.736484123423120E+05,  8.460985304950841E-01, -4.341776372448301E-01, -2.005322520951671E-01,
2461136.638888889, A.D. 2026-Apr-06 03:20:00.0000, -1.919623651602369E+05, -3.102683212117588E+05, -1.738882842205315E+05,  8.474807199334337E-01, -4.318993891331026E-01, -1.992539432427156E-01,
2461136.652777778, A.D. 2026-Apr-06 03:40:00.0000, -1.909445627754904E+05, -3.107852317565812E+05, -1.741266211640250E+05,  8.488553228948822E-01, -4.296175962754918E-01, -1.979740292162326E-01,
2461136.666666667, A.D. 2026-Apr-06 04:00:00.0000, -1.899251154230883E+05, -3.112994020321001E+05, -1.743634212525746E+05,  8.502223313599656E-01, -4.273322766182868E-01, -1.966925200001834E-01,
2461136.680555556, A.D. 2026-Apr-06 04:20:00.0000, -1.889040322212156E+05, -3.118108278169241E+05, -1.745986825779428E+05,  8.515817373537343E-01, -4.250434481085756E-01, -1.954094255776556E-01,
2461136.694444444, A.D. 2026-Apr-06 04:40:00.0000, -1.878813222976007E+05, -3.123195049111989E+05, -1.748324032438711E+05,  8.529335329455898E-01, -4.227511286942038E-01, -1.941247559303434E-01,
2461136.708333333, A.D. 2026-Apr-06 05:00:00.0000, -1.868569947894622E+05, -3.128254291366078E+05, -1.750645813660779E+05,  8.542777102491185E-01, -4.204553363237369E-01, -1.928385210385335E-01,
2461136.722222222, A.D. 2026-Apr-06 05:20:00.0000, -1.858310588434557E+05, -3.133285963363731E+05, -1.752952150722573E+05,  8.556142614219286E-01, -4.181560889464225E-01, -1.915507308810906E-01,
2461136.736111111, A.D. 2026-Apr-06 05:40:00.0000, -1.848035236156218E+05, -3.138290023752564E+05, -1.755243025020772E+05,  8.569431786654872E-01, -4.158534045121552E-01, -1.902613954354442E-01,
2461136.750000000, A.D. 2026-Apr-06 06:00:00.0000, -1.837743982713328E+05, -3.143266431395597E+05, -1.757518418071775E+05,  8.582644542249555E-01, -4.135473009714407E-01, -1.889705246775756E-01,
2461136.763888889, A.D. 2026-Apr-06 06:20:00.0000, -1.827436919852406E+05, -3.148215145371257E+05, -1.759778311511684E+05,  8.595780803890265E-01, -4.112377962753634E-01, -1.876781285820063E-01,
2461136.777777778, A.D. 2026-Apr-06 06:40:00.0000, -1.817114139412250E+05, -3.153136124973390E+05, -1.762022687096285E+05,  8.608840494897628E-01, -4.089249083755534E-01, -1.863842171217867E-01,
2461136.791666667, A.D. 2026-Apr-06 07:00:00.0000, -1.806775733323410E+05, -3.158029329711264E+05, -1.764251526701034E+05,  8.621823539024335E-01, -4.066086552241568E-01, -1.850888002684849E-01,
2461136.805555556, A.D. 2026-Apr-06 07:20:00.0000, -1.796421793607677E+05, -3.162894719309575E+05, -1.766464812321037E+05,  8.634729860453525E-01, -4.042890547738050E-01, -1.837918879921775E-01,
2461136.819444444, A.D. 2026-Apr-06 07:40:00.0000, -1.786052412377562E+05, -3.167732253708452E+05, -1.768662526071029E+05,  8.647559383797174E-01, -4.019661249775870E-01, -1.824934902614395E-01,
2461136.833333333, A.D. 2026-Apr-06 08:00:00.0000, -1.775667681835787E+05, -3.172541893063466E+05, -1.770844650185362E+05,  8.660312034094485E-01, -3.996398837890226E-01, -1.811936170433363E-01,
2461136.847222222, A.D. 2026-Apr-06 08:20:00.0000, -1.765267694274773E+05, -3.177323597745635E+05, -1.773011167017982E+05,  8.672987736810276E-01, -3.973103491620359E-01, -1.798922783034151E-01,
2461136.861111111, A.D. 2026-Apr-06 08:40:00.0000, -1.754852542076125E+05, -3.182077328341419E+05, -1.775162059042413E+05,  8.685586417833380E-01, -3.949775390509319E-01, -1.785894840056986E-01,
2461136.875000000, A.D. 2026-Apr-06 09:00:00.0000, -1.744422317710131E+05, -3.186803045652739E+05, -1.777297308851738E+05,  8.698108003475045E-01, -3.926414714103725E-01, -1.772852441126771E-01,
2461136.888888889, A.D. 2026-Apr-06 09:20:00.0000, -1.733977113735251E+05, -3.191500710696970E+05, -1.779416899158580E+05,  8.710552420467341E-01, -3.903021641953546E-01, -1.759795685853034E-01,
2461136.902777778, A.D. 2026-Apr-06 09:40:00.0000, -1.723517022797615E+05, -3.196170284706951E+05, -1.781520812795086E+05,  8.722919595961582E-01, -3.879596353611902E-01, -1.746724673829875E-01,
2461136.916666667, A.D. 2026-Apr-06 10:00:00.0000, -1.713042137630520E+05, -3.200811729130985E+05, -1.783609032712904E+05,  8.735209457526714E-01, -3.856139028634860E-01, -1.733639504635912E-01,
2461136.930555556, A.D. 2026-Apr-06 10:20:00.0000, -1.702552551053934E+05, -3.205425005632844E+05, -1.785681541983169E+05,  8.747421933147765E-01, -3.832649846581260E-01, -1.720540277834250E-01,
2461136.944444444, A.D. 2026-Apr-06 10:40:00.0000, -1.692048355973989E+05, -3.210010076091773E+05, -1.787738323796482E+05,  8.759556951224248E-01, -3.809128987012545E-01, -1.707427092972442E-01,
2461136.958333333, A.D. 2026-Apr-06 11:00:00.0000, -1.681529645382493E+05, -3.214566902602494E+05, -1.789779361462892E+05,  8.771614440568606E-01, -3.785576629492597E-01, -1.694300049582463E-01,
2461136.972222222, A.D. 2026-Apr-06 11:20:00.0000, -1.670996512356433E+05, -3.219095447475201E+05, -1.791804638411876E+05,  8.783594330404628E-01, -3.761992953587605E-01, -1.681159247180691E-01,
2461136.986111111, A.D. 2026-Apr-06 11:40:00.0000, -1.660449050057478E+05, -3.223595673235577E+05, -1.793814138192321E+05,  8.795496550365908E-01, -3.738378138865924E-01, -1.668004785267894E-01,
2461137.000000000, A.D. 2026-Apr-06 12:00:00.0000, -1.649887351731493E+05, -3.228067542624781E+05, -1.795807844472508E+05,  8.807321030494275E-01, -3.714732364897961E-01, -1.654836763329217E-01,
2461137.013888889, A.D. 2026-Apr-06 12:20:00.0000, -1.639311510708051E+05, -3.232511018599463E+05, -1.797785741040089E+05,  8.819067701238252E-01, -3.691055811256068E-01, -1.641655280834189E-01,
2461137.027777778, A.D. 2026-Apr-06 12:40:00.0000, -1.628721620399939E+05, -3.236926064331756E+05, -1.799747811802069E+05,  8.830736493451503E-01, -3.667348657514440E-01, -1.628460437236722E-01,
2461137.041666667, A.D. 2026-Apr-06 13:00:00.0000, -1.618117774302682E+05, -3.241312643209288E+05, -1.801694040784792E+05,  8.842327338391301E-01, -3.643611083249046E-01, -1.615252331975126E-01,
2461137.055555556, A.D. 2026-Apr-06 13:20:00.0000, -1.607500065994051E+05, -3.245670718835176E+05, -1.803624412133913E+05,  8.853840167716985E-01, -3.619843268037546E-01, -1.602031064472125E-01,
2461137.069444444, A.D. 2026-Apr-06 13:40:00.0000, -1.596868589133588E+05, -3.250000255028031E+05, -1.805538910114391E+05,  8.865274913488443E-01, -3.596045391459243E-01, -1.588796734134885E-01,
2461137.083333333, A.D. 2026-Apr-06 14:00:00.0000, -1.586223437462122E+05, -3.254301215821963E+05, -1.807437519110460E+05,  8.876631508164572E-01, -3.572217633095032E-01, -1.575549440355044E-01,
2461137.097222222, A.D. 2026-Apr-06 14:20:00.0000, -1.575564704801294E+05, -3.258573565466577E+05, -1.809320223625617E+05,  8.887909884601781E-01, -3.548360172527370E-01, -1.562289282508743E-01,
2461137.111111111, A.D. 2026-Apr-06 14:40:00.0000, -1.564892485053078E+05, -3.262817268426981E+05, -1.811187008282599E+05,  8.899109976052462E-01, -3.524473189340251E-01, -1.549016359956679E-01,
2461137.125000000, A.D. 2026-Apr-06 15:00:00.0000, -1.554206872199309E+05, -3.267032289383781E+05, -1.813037857823369E+05,  8.910231716163490E-01, -3.500556863119200E-01, -1.535730772044150E-01,
2461137.138888889, A.D. 2026-Apr-06 15:20:00.0000, -1.543507960301211E+05, -3.271218593233089E+05, -1.814872757109093E+05,  8.921275038974741E-01, -3.476611373451275E-01, -1.522432618101111E-01,
2461137.152777778, A.D. 2026-Apr-06 15:40:00.0000, -1.532795843498922E+05, -3.275376145086521E+05, -1.816691691120125E+05,  8.932239878917557E-01, -3.452636899925082E-01, -1.509121997442234E-01,
2461137.166666667, A.D. 2026-Apr-06 16:00:00.0000, -1.522070616011032E+05, -3.279504910271202E+05, -1.818494644955988E+05,  8.943126170813300E-01, -3.428633622130799E-01, -1.495799009366983E-01,
2461137.180555556, A.D. 2026-Apr-06 16:20:00.0000, -1.511332372134110E+05, -3.283604854329764E+05, -1.820281603835354E+05,  8.953933849871849E-01, -3.404601719660224E-01, -1.482463753159683E-01,
2461137.194444444, A.D. 2026-Apr-06 16:40:00.0000, -1.500581206242241E+05, -3.287675943020353E+05, -1.822052553096027E+05,  8.964662851690135E-01, -3.380541372106809E-01, -1.469116328089601E-01,
2461137.208333333, A.D. 2026-Apr-06 17:00:00.0000, -1.489817212786562E+05, -3.291718142316625E+05, -1.823807478194926E+05,  8.975313112250659E-01, -3.356452759065744E-01, -1.455756833411037E-01,
2461137.222222222, A.D. 2026-Apr-06 17:20:00.0000, -1.479040486294801E+05, -3.295731418407754E+05, -1.825546364708066E+05,  8.985884567920048E-01, -3.332336060134012E-01, -1.442385368363412E-01,
2461137.236111111, A.D. 2026-Apr-06 17:40:00.0000, -1.468251121370816E+05, -3.299715737698430E+05, -1.827269198330540E+05,  8.996377155447588E-01, -3.308191454910487E-01, -1.429002032171370E-01,
2461137.250000000, A.D. 2026-Apr-06 18:00:00.0000, -1.457449212694137E+05, -3.303671066808862E+05, -1.828975964876503E+05,  9.006790811963774E-01, -3.284019122996027E-01, -1.415606924044884E-01,
2461137.263888889, A.D. 2026-Apr-06 18:20:00.0000, -1.446634855019508E+05, -3.307597372574785E+05, -1.830666650279152E+05,  9.017125474978875E-01, -3.259819243993586E-01, -1.402200143179363E-01,
2461137.277777778, A.D. 2026-Apr-06 18:40:00.0000, -1.435808143176438E+05, -3.311494622047454E+05, -1.832341240590711E+05,  9.027381082381498E-01, -3.235591997508332E-01, -1.388781788755774E-01,
2461137.291666667, A.D. 2026-Apr-06 19:00:00.0000, -1.424969172068737E+05, -3.315362782493655E+05, -1.833999721982410E+05,  9.037557572437148E-01, -3.211337563147786E-01, -1.375351959940761E-01,
2461137.305555556, A.D. 2026-Apr-06 19:20:00.0000, -1.414118036674075E+05, -3.319201821395702E+05, -1.835642080744473E+05,  9.047654883786831E-01, -3.187056120521958E-01, -1.361910755886778E-01,
2461137.319444444, A.D. 2026-Apr-06 19:40:00.0000, -1.403254832043530E+05, -3.323011706451447E+05, -1.837268303286098E+05,  9.057672955445611E-01, -3.162747849243511E-01, -1.348458275732219E-01,
2461137.333333333, A.D. 2026-Apr-06 20:00:00.0000, -1.392379653301132E+05, -3.326792405574272E+05, -1.838878376135440E+05,  9.067611726801228E-01, -3.138412928927924E-01, -1.334994618601565E-01,
2461137.347222222, A.D. 2026-Apr-06 20:20:00.0000, -1.381492595643429E+05, -3.330543886893106E+05, -1.840472285939596E+05,  9.077471137612678E-01, -3.114051539193671E-01, -1.321519883605525E-01,
2461137.361111111, A.D. 2026-Apr-06 20:40:00.0000, -1.370593754339033E+05, -3.334266118752418E+05, -1.842050019464587E+05,  9.087251128008839E-01, -3.089663859662415E-01, -1.308034169841194E-01,
2461137.375000000, A.D. 2026-Apr-06 21:00:00.0000, -1.359683224728180E+05, -3.337959069712227E+05, -1.843611563595341E+05,  9.096951638487073E-01, -3.065250069959205E-01, -1.294537576392206E-01,
2461137.388888889, A.D. 2026-Apr-06 21:20:00.0000, -1.348761102222290E+05, -3.341622708548103E+05, -1.845156905335682E+05,  9.106572609911852E-01, -3.040810349712694E-01, -1.281030202328902E-01,
2461137.402777778, A.D. 2026-Apr-06 21:40:00.0000, -1.337827482303526E+05, -3.345257004251173E+05, -1.846686031808308E+05,  9.116113983513392E-01, -3.016344878555358E-01, -1.267512146708501E-01,
2461137.416666667, A.D. 2026-Apr-06 22:00:00.0000, -1.326882460524354E+05, -3.348861926028126E+05, -1.848198930254778E+05,  9.125575700886286E-01, -2.991853836123737E-01, -1.253983508575270E-01,
2461137.430555556, A.D. 2026-Apr-06 22:20:00.0000, -1.315926132507112E+05, -3.352437443301217E+05, -1.849695588035496E+05,  9.134957703988148E-01, -2.967337402058678E-01, -1.240444386960712E-01,
2461137.444444444, A.D. 2026-Apr-06 22:40:00.0000, -1.304958593943568E+05, -3.355983525708272E+05, -1.851175992629699E+05,  9.144259935138284E-01, -2.942795756005595E-01, -1.226894880883750E-01,
2461137.458333333, A.D. 2026-Apr-06 23:00:00.0000, -1.293979940594494E+05, -3.359500143102695E+05, -1.852640131635435E+05,  9.153482337016318E-01, -2.918229077614739E-01, -1.213335089350920E-01,
2461137.472222222, A.D. 2026-Apr-06 23:20:00.0000, -1.282990268289227E+05, -3.362987265553474E+05, -1.854087992769556E+05,  9.162624852660900E-01, -2.893637546541473E-01, -1.199765111356571E-01,
2461137.486111111, A.D. 2026-Apr-06 23:40:00.0000, -1.271989672925247E+05, -3.366444863345186E+05, -1.855519563867699E+05,  9.171687425468361E-01, -2.869021342446573E-01, -1.186185045883066E-01,
2461137.500000000, A.D. 2026-Apr-07 00:00:00.0000, -1.260978250467742E+05, -3.369872906978003E+05, -1.856934832884272E+05,  9.180669999191401E-01, -2.844380644996518E-01, -1.172594991900996E-01,
2461137.513888889, A.D. 2026-Apr-07 00:20:00.0000, -1.249956096949183E+05, -3.373271367167704E+05, -1.858333787892442E+05,  9.189572517937786E-01, -2.819715633863814E-01, -1.158995048369391E-01,
2461137.527777778, A.D. 2026-Apr-07 00:40:00.0000, -1.238923308468902E+05, -3.376640214845675E+05, -1.859716417084118E+05,  9.198394926169056E-01, -2.795026488727311E-01, -1.145385314235944E-01,
2461137.541666667, A.D. 2026-Apr-07 01:00:00.0000, -1.227879981192663E+05, -3.379979421158922E+05, -1.861082708769942E+05,  9.207137168699217E-01, -2.770313389272542E-01, -1.131765888437236E-01,
2461137.555555556, A.D. 2026-Apr-07 01:20:00.0000, -1.216826211352243E+05, -3.383288957470079E+05, -1.862432651379272E+05,  9.215799190693487E-01, -2.745576515192067E-01, -1.118136869898967E-01,
2461137.569444444, A.D. 2026-Apr-07 01:40:00.0000, -1.205762095245011E+05, -3.386568795357413E+05, -1.863766233460170E+05,  9.224380937666997E-01, -2.720816046185829E-01, -1.104498357536195E-01,
2461137.583333333, A.D. 2026-Apr-07 02:00:00.0000, -1.194687729233509E+05, -3.389818906614837E+05, -1.865083443679391E+05,  9.232882355483546E-01, -2.696032161961521E-01, -1.090850450253577E-01,
2461137.597222222, A.D. 2026-Apr-07 02:20:00.0000, -1.183603209745034E+05, -3.393039263251920E+05, -1.866384270822369E+05,  9.241303390354336E-01, -2.671225042234966E-01, -1.077193246945618E-01,
2461137.611111111, A.D. 2026-Apr-07 02:40:00.0000, -1.172508633271219E+05, -3.396229837493890E+05, -1.867668703793205E+05,  9.249643988836732E-01, -2.646394866730505E-01, -1.063526846496924E-01,
2461137.625000000, A.D. 2026-Apr-07 03:00:00.0000, -1.161404096367624E+05, -3.399390601781655E+05, -1.868936731614655E+05,  9.257904097833014E-01, -2.621541815181393E-01, -1.049851347782461E-01,
2461137.638888889, A.D. 2026-Apr-07 03:20:00.0000, -1.150289695653320E+05, -3.402521528771804E+05, -1.870188343428122E+05,  9.266083664589163E-01, -2.596666067330210E-01, -1.036166849667820E-01,
2461137.652777778, A.D. 2026-Apr-07 03:40:00.0000, -1.139165527810475E+05, -3.405622591336627E+05, -1.871423528493640E+05,  9.274182636693631E-01, -2.571767802929285E-01, -1.022473451009482E-01,
2461137.666666667, A.D. 2026-Apr-07 04:00:00.0000, -1.128031689583949E+05, -3.408693762564120E+05, -1.872642276189867E+05,  9.282200962076137E-01, -2.546847201741118E-01, -1.008771250655098E-01,
2461137.680555556, A.D. 2026-Apr-07 04:20:00.0000, -1.116888277780878E+05, -3.411735015758000E+05, -1.873844576014070E+05,  9.290138589006458E-01, -2.521904443538832E-01, -9.950603474437675E-02,
2461137.694444444, A.D. 2026-Apr-07 04:40:00.0000, -1.105735389270275E+05, -3.414746324437721E+05, -1.875030417582121E+05,  9.297995466093248E-01, -2.496939708106611E-01, -9.813408402063195E-02,
2461137.708333333, A.D. 2026-Apr-07 05:00:00.0000, -1.094573120982618E+05, -3.417727662338482E+05, -1.876199790628484E+05,  9.305771542282844E-01, -2.471953175240174E-01, -9.676128277656074E-02,
2461137.722222222, A.D. 2026-Apr-07 05:20:00.0000, -1.083401569909447E+05, -3.420679003411246E+05, -1.877352685006204E+05,  9.313466766858104E-01, -2.446945024747237E-01, -9.538764089368020E-02,
2461137.736111111, A.D. 2026-Apr-07 05:40:00.0000, -1.072220833102961E+05, -3.423600321822753E+05, -1.878489090686900E+05,  9.321081089437232E-01, -2.421915436448001E-01, -9.401316825276917E-02,
2461137.750000000, A.D. 2026-Apr-07 06:00:00.0000, -1.061031007675619E+05, -3.426491591955532E+05, -1.879608997760759E+05,  9.328614459972634E-01, -2.396864590175640E-01, -9.263787473389890E-02,
